titulo,valor,metragem,quartos,banheiros,vagas,endereco,link,categoria,tipo,timestamp
"Centro, Florianópolis",R$ 1.780.000,130 m²,3,5,2,Rua Madalena Barbi,,venda,apartamento,2024-12-26 00:46:14
"Centro, Florianópolis",R$ 1.780.000,130 m²,3,5,2,Rua Madalena Barbi,,venda,apartamento,2024-12-26 00:46:14
"Campeche, Florianópolis",R$ 2.350.000,191 m²,3,3,2,Avenida Campeche,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-campeche-florianopolis-191m2-id-2753171240/,venda,apartamento,2024-12-26 00:46:14
"Centro, Florianópolis",R$ 3.600.000,237 m²,3,3,3,,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-centro-florianopolis-237m2-id-2753212337/,venda,apartamento,2024-12-26 00:46:14
"Trindade, Florianópolis",R$ 995.000,116 m²,3,4,2,Rua Professor Milton Roque Ramos Krieger,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-trindade-florianopolis-116m2-id-2655499770/,venda,apartamento,2024-12-26 00:46:14
"Trindade, Florianópolis",R$ 949.900,103 - 104 m²,3,1 - 3,2,Servidão Cristiano Wanderley Faria,,venda,apartamento,2024-12-26 00:46:14
"Trindade, Florianópolis",R$ 949.900,103 - 104 m²,3,1 - 3,2,Servidão Cristiano Wanderley Faria,,venda,apartamento,2024-12-26 00:46:14
"Canto, Florianópolis",R$ 1.150.000,112 m²,3,4,2,Avenida Santa Catarina,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-canto-florianopolis-112m2-id-2445019703/,venda,apartamento,2024-12-26 00:46:14
"Lagoa da Conceição, Florianópolis",R$ 1.200.000,139 m²,3,3,2,Rua Laurindo Januário da Silveira,,venda,apartamento,2024-12-26 00:46:14
"Lagoa da Conceição, Florianópolis",R$ 1.200.000,139 m²,3,3,2,Rua Laurindo Januário da Silveira,,venda,apartamento,2024-12-26 00:46:14
"Centro, Florianópolis",R$ 1.753.287,100 - 103 m²,3,3,1,Rua Cruz e Souza,,venda,apartamento,2024-12-26 00:46:14
"Centro, Florianópolis",R$ 1.753.287,100 - 103 m²,3,3,1,Rua Cruz e Souza,,venda,apartamento,2024-12-26 00:46:14
"Jardim Atlântico, Florianópolis",R$ 720.000,114 m²,3,3,1,Rua José Beiro,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-atlantico-florianopolis-114m2-id-2748211602/,venda,apartamento,2024-12-26 00:46:14
"Trindade, Florianópolis",R$ 1.350.000,90 m²,3,3,,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-trindade-florianopolis-90m2-id-2751777497/,venda,apartamento,2024-12-26 00:46:14
"Capoeiras, Florianópolis",R$ 900.000,169 m²,3,3,2,Rua Desembargador Gil Costa,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-capoeiras-florianopolis-169m2-id-2509681806/,venda,apartamento,2024-12-26 00:46:14
"Ingleses do Rio Vermelho, Florianópolis",R$ 680.000,125 m²,3,1 - 3,2,Rua Dário Manoel Cardoso,,venda,apartamento,2024-12-26 00:46:14
"Ingleses do Rio Vermelho, Florianópolis",R$ 680.000,125 m²,3,1 - 3,2,Rua Dário Manoel Cardoso,,venda,apartamento,2024-12-26 00:46:14
"Centro, Florianópolis",R$ 1.200.000,147 m²,3,3,1,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-interfone-centro-florianopolis-147m2-id-2565480978/,venda,apartamento,2024-12-26 00:46:14
"Córrego Grande, Florianópolis",R$ 1.240.000,96 m²,3,3,2,Rua João Pio Duarte Silva,,venda,apartamento,2024-12-26 00:46:14
"Córrego Grande, Florianópolis",R$ 1.240.000,96 m²,3,3,2,Rua João Pio Duarte Silva,,venda,apartamento,2024-12-26 00:46:14
"Coqueiros, Florianópolis",R$ 1.452.200,122 m²,3,4,3,,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-coqueiros-florianopolis-122m2-id-2741639161/,venda,apartamento,2024-12-26 00:46:14
"Cachoeira do Bom Jesus, Florianópolis",R$ 950.000,100 m²,3,3,1,Rua da Alegria,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-blindex-cachoeira-do-bom-jesus-florianopolis-100m2-id-2760289420/,venda,apartamento,2024-12-26 00:46:14
"Centro, Florianópolis",R$ 1.500.000,124 m²,3,3 - 4,2,Rua Rafael Bandeira,,venda,apartamento,2024-12-26 00:46:14
"Centro, Florianópolis",R$ 1.500.000,124 m²,3,3 - 4,2,Rua Rafael Bandeira,,venda,apartamento,2024-12-26 00:46:14
"Ingleses do Rio Vermelho, Florianópolis",R$ 750.000,260 m²,3,4,1,Estrada Dom João Becker,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-260m2-id-2757486960/,venda,apartamento,2024-12-26 00:46:14
"Praia Brava, Florianópolis",R$ 3.250.000,150 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-praia-brava-florianopolis-150m2-id-2692298032/,venda,apartamento,2024-12-26 00:46:14
"Centro, Florianópolis",R$ 650.000,110 m²,3,3,1,Rua Irmão Joaquim,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-florianopolis-110m2-id-2726626645/,venda,apartamento,2024-12-26 00:46:14
"Coloninha, Florianópolis",R$ 1.220.082,125 m²,3,4,2,Rua Joaquim Nabuco,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-coloninha-florianopolis-125m2-id-2759362416/,venda,apartamento,2024-12-26 00:46:14
"Campeche, Florianópolis",R$ 1.200.000,102 m²,3,3,2,Rua Joaquim José Antunes,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-campeche-florianopolis-102m2-id-2758633575/,venda,apartamento,2024-12-26 00:46:14
"Agronômica, Florianópolis",R$ 890.000,117 m²,3,3,1,Rua Frei Caneca,,venda,apartamento,2024-12-26 00:46:14
"Agronômica, Florianópolis",R$ 890.000,117 m²,3,3,1,Rua Frei Caneca,,venda,apartamento,2024-12-26 00:46:14
"Abraão, Florianópolis",R$ 1.231.000,97 - 105 m²,3,1 - 5,2,Rua João Meirelles,,venda,apartamento,2024-12-26 00:46:14
"Abraão, Florianópolis",R$ 1.231.000,97 - 105 m²,3,1 - 5,2,Rua João Meirelles,,venda,apartamento,2024-12-26 00:46:14
"João Paulo, Florianópolis",R$ 1.280.000,120 m²,3,3,,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-joao-paulo-florianopolis-120m2-id-2523811438/,venda,apartamento,2024-12-26 00:46:14
"Itaguaçu, Florianópolis",R$ 1.050.000,116 m²,3,3,2,Rua João Meirelles,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-itaguacu-florianopolis-116m2-id-2748211197/,venda,apartamento,2024-12-26 00:46:14
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.385.006,123 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-123m2-id-2686418328/,venda,apartamento,2024-12-26 00:46:14
"Abraão, Florianópolis",R$ 1.231.000,97 - 105 m²,3,1 - 5,2,Rua João Meirelles,,venda,apartamento,2024-12-26 00:49:05
"Abraão, Florianópolis",R$ 1.231.000,97 - 105 m²,3,1 - 5,2,Rua João Meirelles,,venda,apartamento,2024-12-26 00:49:05
"João Paulo, Florianópolis",R$ 1.280.000,120 m²,3,3,,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-joao-paulo-florianopolis-120m2-id-2523811438/,venda,apartamento,2024-12-26 00:49:05
"Itaguaçu, Florianópolis",R$ 1.050.000,116 m²,3,3,2,Rua João Meirelles,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-itaguacu-florianopolis-116m2-id-2748211197/,venda,apartamento,2024-12-26 00:49:05
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.385.006,123 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-123m2-id-2686418328/,venda,apartamento,2024-12-26 00:49:05
"Abraão, Florianópolis",R$ 620.000,114 m²,3,3,3,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-abraao-florianopolis-114m2-id-2765141233/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 1.498.000,163 m²,3,4,1,Rua Tenente Silveira,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-centro-florianopolis-163m2-id-2561870683/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 2.549.000,172 m²,3,3,2,Rua Duarte Schutel,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-centro-florianopolis-172m2-id-2622527064/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 900.000,88 m²,3,3,1,Rua Hermann Blumenau,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-centro-florianopolis-88m2-id-2637706453/,venda,apartamento,2024-12-26 00:49:05
"Córrego Grande, Florianópolis",R$ 880.000,117 m²,3,3,1,Rua João Pio Duarte Silva,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-elevador-corrego-grande-florianopolis-117m2-id-2750057054/,venda,apartamento,2024-12-26 00:49:05
"Jurerê, Florianópolis",R$ 2.380.000,182 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-jurere-florianopolis-182m2-id-2562665429/,venda,apartamento,2024-12-26 00:49:05
"Balneário, Florianópolis",R$ 2.700.000,180 m²,3,4,3,Rua José Cândido da Silva,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-balneario-florianopolis-180m2-id-2740840802/,venda,apartamento,2024-12-26 00:49:05
"Jardim Atlântico, Florianópolis",R$ 1.190.000,109 m²,3,3,2,Rua Eugênio Raulino Koerich,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-jardim-atlantico-florianopolis-109m2-id-2723985697/,venda,apartamento,2024-12-26 00:49:05
"Cachoeira do Bom Jesus, Florianópolis",R$ 1.550.000,152 m²,3,4,2,Servidão Recanto da Cachoeira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-cachoeira-do-bom-jesus-florianopolis-152m2-id-2589559227/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 4.900.000,377 m²,3,5,2,Avenida Jornalista Rubens de Arruda Ramos,,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 4.900.000,377 m²,3,5,2,Avenida Jornalista Rubens de Arruda Ramos,,venda,apartamento,2024-12-26 00:49:05
"Abraão, Florianópolis",R$ 1.190.000,100 m²,3,3,2,Rua João Meirelles,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-abraao-florianopolis-100m2-id-2760032147/,venda,apartamento,2024-12-26 00:49:05
"João Paulo, Florianópolis",R$ 989.000,89 m²,3,3,2,Rua Júlio Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-joao-paulo-florianopolis-89m2-id-2755304379/,venda,apartamento,2024-12-26 00:49:05
"Abraão, Florianópolis",R$ 905.000,139 m²,3,1 - 3,1,Rua João Meirelles,,venda,apartamento,2024-12-26 00:49:05
"Abraão, Florianópolis",R$ 905.000,139 m²,3,1 - 3,1,Rua João Meirelles,,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 2.199.000,198 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-centro-florianopolis-198m2-id-2762124421/,venda,apartamento,2024-12-26 00:49:05
"Saco Grande, Florianópolis",R$ 1.380.000,176 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-saco-grande-florianopolis-176m2-id-2731089316/,venda,apartamento,2024-12-26 00:49:05
"Campeche, Florianópolis",R$ 1.100.000,90 - 91 m²,3,2 - 3,2,Rua Heloisa Rojo Machado,,venda,apartamento,2024-12-26 00:49:05
"Campeche, Florianópolis",R$ 1.100.000,90 - 91 m²,3,2 - 3,2,Rua Heloisa Rojo Machado,,venda,apartamento,2024-12-26 00:49:05
"Capoeiras, Florianópolis",R$ 720.080,97 m²,3,4,2,Rua Joaquim Nabuco,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-capoeiras-florianopolis-97m2-id-2689234925/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 1.390.000,77 m²,2 - 3,2 - 3,2,Avenida Rio Branco,,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 1.390.000,77 m²,2 - 3,2 - 3,2,Avenida Rio Branco,,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 6.999.999,231 m²,3,5,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-florianopolis-231m2-id-2702243679/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 950.000,118 - 119 m²,3,2 - 4,1,Rua Esteves Júnior,,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 950.000,118 - 119 m²,3,2 - 4,1,Rua Esteves Júnior,,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 2.390.000,129 m²,3,4,2,Rua Duarte Schutel,,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 2.390.000,129 m²,3,4,2,Rua Duarte Schutel,,venda,apartamento,2024-12-26 00:49:05
"Canto, Florianópolis",R$ 1.158.000,109 - 110 m²,3,3 - 4,2,Rua Afonso Pena,,venda,apartamento,2024-12-26 00:49:05
"Canto, Florianópolis",R$ 1.158.000,109 - 110 m²,3,3 - 4,2,Rua Afonso Pena,,venda,apartamento,2024-12-26 00:49:05
"Praia Brava, Florianópolis",R$ 1.200.000,117 m²,3,3,1,Avenida Tom Traugott Wildi,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-praia-brava-florianopolis-117m2-id-2557180811/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 1.350.000,115 m²,3,3,2,Rua Bocaiúva,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-centro-florianopolis-115m2-id-2645733874/,venda,apartamento,2024-12-26 00:49:05
"Lagoa da Conceição, Florianópolis",R$ 1.200.000,113 m²,3,3,2,Rua Laurindo Januário da Silveira,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-lagoa-da-conceicao-florianopolis-113m2-id-2756818980/,venda,apartamento,2024-12-26 00:49:05
"Agronômica, Florianópolis",R$ 1.882.311,157 m²,3,3,2,Rua Antônio Carlos Ferreira,,venda,apartamento,2024-12-26 00:49:05
"Agronômica, Florianópolis",R$ 1.882.311,157 m²,3,3,2,Rua Antônio Carlos Ferreira,,venda,apartamento,2024-12-26 00:49:05
"Balneário, Florianópolis",R$ 1.099.000,157 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-balneario-florianopolis-157m2-id-2702560797/,venda,apartamento,2024-12-26 00:49:05
"Jurerê Internacional, Florianópolis",R$ 2.700.000,225 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-jurere-internacional-florianopolis-225m2-id-2714268998/,venda,apartamento,2024-12-26 00:49:05
"Agronômica, Florianópolis",R$ 1.640.000,140 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-agronomica-florianopolis-140m2-id-2657906086/,venda,apartamento,2024-12-26 00:49:05
"Jurerê Internacional, Florianópolis",R$ 6.788.400,285 m²,3,4,3,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jurere-internacional-florianopolis-285m2-id-2702242586/,venda,apartamento,2024-12-26 00:49:05
"Itacorubi, Florianópolis",R$ 1.506.727,98 - 110 m²,3 - 4,1 - 4,1 - 5,Rua Salvatina Feliciana dos Santos,,venda,apartamento,2024-12-26 00:49:05
"Itacorubi, Florianópolis",R$ 1.506.727,98 - 110 m²,3 - 4,1 - 4,1 - 5,Rua Salvatina Feliciana dos Santos,,venda,apartamento,2024-12-26 00:49:05
"Coqueiros, Florianópolis",R$ 690.000,105 m²,3,3,1,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-interfone-coqueiros-florianopolis-105m2-id-2702297699/,venda,apartamento,2024-12-26 00:49:05
"Praia Brava, Florianópolis",R$ 1.200.000,175 m²,3,3,1,Avenida Tom Traugott Wildi,,venda,apartamento,2024-12-26 00:49:05
"Praia Brava, Florianópolis",R$ 1.200.000,175 m²,3,3,1,Avenida Tom Traugott Wildi,,venda,apartamento,2024-12-26 00:49:05
"Coqueiros, Florianópolis",R$ 1.800.000,152 m²,3,3,4,Rua Emílio Meyer,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-coqueiros-florianopolis-152m2-id-2570273643/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",A partir de R$ 1.650.000,115 m²,3,3,1,Avenida Professor Othon Gama D'Eça,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-area-de-servico-centro-florianopolis-115m2-id-2749580712/,venda,apartamento,2024-12-26 00:49:05
"Jurerê Internacional, Florianópolis",R$ 3.250.000,184 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-jurere-internacional-florianopolis-184m2-id-2620656826/,venda,apartamento,2024-12-26 00:49:05
"Jurerê Internacional, Florianópolis",R$ 10.600.000,418 m²,3,5,3,Avenida dos Búzios,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-jurere-internacional-florianopolis-418m2-id-2756328516/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 699.000,99 m²,3,2 - 3,1,Rua Tenente Silveira,,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 699.000,99 m²,3,2 - 3,1,Rua Tenente Silveira,,venda,apartamento,2024-12-26 00:49:05
"Canasvieiras, Florianópolis",R$ 1.200.000,91 m²,3,3,1,Rua Doutor João de Oliveira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-canasvieiras-florianopolis-91m2-id-2735670033/,venda,apartamento,2024-12-26 00:49:05
"Jurerê Internacional, Florianópolis",R$ 6.028.100,501 m²,3,5,3,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jurere-internacional-florianopolis-501m2-id-2544230213/,venda,apartamento,2024-12-26 00:49:05
"Ingleses do Rio Vermelho, Florianópolis",R$ 467.000,130 m²,3,3,1,Servidão Ayrton Senna,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-130m2-id-2630264523/,venda,apartamento,2024-12-26 00:49:05
"Campeche, Florianópolis",R$ 2.140.000,131 m²,3,3,2,Rua Radialista Dakir Polidoro,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-campeche-florianopolis-131m2-id-2751539618/,venda,apartamento,2024-12-26 00:49:05
"Jurerê, Florianópolis",R$ 1.950.000,130 m²,3,3,2,Rua das Algas,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jurere-florianopolis-130m2-id-2559636608/,venda,apartamento,2024-12-26 00:49:05
"Ingleses do Rio Vermelho, Florianópolis",R$ 285.000,74 m²,3,3,1,Rodovia João Gualberto Soares,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-ingleses-do-rio-vermelho-florianopolis-74m2-id-2761199954/,venda,apartamento,2024-12-26 00:49:05
"Campeche, Florianópolis",R$ 1.950.000,130 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-campeche-florianopolis-130m2-id-2594338385/,venda,apartamento,2024-12-26 00:49:05
"Jurerê Internacional, Florianópolis",R$ 1.730.000,115 m²,3,4,1,Avenida dos Dourados,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jurere-internacional-florianopolis-115m2-id-2688164124/,venda,apartamento,2024-12-26 00:49:05
"Itacorubi, Florianópolis",R$ 1.190.000,94 m²,3,3,2,Rua Pastor William Richard Schisler Filho,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-itacorubi-florianopolis-94m2-id-2761148616/,venda,apartamento,2024-12-26 00:49:05
"Coqueiros, Florianópolis",R$ 695.000,87 - 96 m²,2 - 3,3,1,Rua Coronel Ivan Dentice Linhares,,venda,apartamento,2024-12-26 00:49:05
"Coqueiros, Florianópolis",R$ 695.000,87 - 96 m²,2 - 3,3,1,Rua Coronel Ivan Dentice Linhares,,venda,apartamento,2024-12-26 00:49:05
"Campeche, Florianópolis",R$ 1.518.000,108 m²,3,3,2,Avenida Campeche,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-campeche-florianopolis-108m2-id-2506648612/,venda,apartamento,2024-12-26 00:49:05
"Jurerê, Florianópolis",R$ 1.250.000,111 m²,3,4,1,Rodovia Tertuliano Brito Xavier,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-elevador-jurere-florianopolis-111m2-id-2718439243/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 980.000,163 m²,3,3,1,Avenida Hercílio Luz,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-centro-florianopolis-163m2-id-2761459580/,venda,apartamento,2024-12-26 00:49:05
"Canto, Florianópolis",R$ 950.000,103 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-canto-florianopolis-103m2-id-2731705057/,venda,apartamento,2024-12-26 00:49:05
"Abraão, Florianópolis",R$ 1.190.000,100 m²,3,3,2,Rua João Meirelles,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-abraao-florianopolis-100m2-id-2760283348/,venda,apartamento,2024-12-26 00:49:05
"Córrego Grande, Florianópolis",A partir de R$ 2.800.000,430 m²,3,1 - 4,3,Rua Pirineus,,venda,apartamento,2024-12-26 00:49:05
"Córrego Grande, Florianópolis",A partir de R$ 2.800.000,430 m²,3,1 - 4,3,Rua Pirineus,,venda,apartamento,2024-12-26 00:49:05
"João Paulo, Florianópolis",R$ 1.300.000,121 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-joao-paulo-florianopolis-121m2-id-2746054707/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 7.790.000,287 m²,3,5,2,Avenida Jornalista Rubens de Arruda Ramos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-centro-florianopolis-287m2-id-2708391170/,venda,apartamento,2024-12-26 00:49:05
"Campeche, Florianópolis",R$ 1.190.000,94 m²,3,3,2,Servidão Jacatirão-Açu,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-campeche-florianopolis-94m2-id-2747016893/,venda,apartamento,2024-12-26 00:49:05
"Balneário, Florianópolis",R$ 1.500.000,217 m²,3,3,2,Rua Coronel Pedro Demoro,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-balneario-florianopolis-217m2-id-2676002615/,venda,apartamento,2024-12-26 00:49:05
"Canasvieiras, Florianópolis",R$ 3.500.000,181 m²,3,4,4,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-canasvieiras-florianopolis-181m2-id-2471007675/,venda,apartamento,2024-12-26 00:49:05
"Canto, Florianópolis",R$ 850.000,186 m²,3,3,2,Rua Vereador Gercino Silva,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-canto-florianopolis-186m2-id-2646421129/,venda,apartamento,2024-12-26 00:49:05
"Jurerê, Florianópolis",R$ 1.964.000,131 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jurere-florianopolis-131m2-id-2752977903/,venda,apartamento,2024-12-26 00:49:05
"Canto, Florianópolis",A partir de R$ 2.014.000,230 m²,3,3,2,Rua Vereador Gercino Silva,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-canto-florianopolis-230m2-id-2749958141/,venda,apartamento,2024-12-26 00:49:05
"Jurerê Internacional, Florianópolis",R$ 3.200.000,233 m²,3,4,3,,,venda,apartamento,2024-12-26 00:49:05
"Jurerê Internacional, Florianópolis",R$ 3.200.000,233 m²,3,4,3,,,venda,apartamento,2024-12-26 00:49:05
"Carvoeira, Florianópolis",R$ 987.000,155 m²,3,3,2,Rua Andreza Pinheiro Gonçalves da Silva,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-carvoeira-florianopolis-155m2-id-2760102667/,venda,apartamento,2024-12-26 00:49:05
"Jurerê, Florianópolis",R$ 2.300.000,280 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-jurere-florianopolis-280m2-id-2519833002/,venda,apartamento,2024-12-26 00:49:05
"Ingleses do Rio Vermelho, Florianópolis",R$ 2.500.000,214 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-214m2-id-2626098699/,venda,apartamento,2024-12-26 00:49:05
"Jurerê, Florianópolis",A partir de R$ 6.500.000,190 m²,3,4,2,Rua dos Cambuatas,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-jurere-florianopolis-190m2-id-2715167497/,venda,apartamento,2024-12-26 00:49:05
"Santo Antônio de Lisboa, Florianópolis",R$ 1.551.243,223 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-santo-antonio-de-lisboa-florianopolis-223m2-id-2740357531/,venda,apartamento,2024-12-26 00:49:05
"Centro, Florianópolis",R$ 960.000,123 m²,3,3,1,Rua Esteves Júnior,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-florianopolis-123m2-id-2724605537/,venda,apartamento,2024-12-26 00:49:05
"Jurerê, Florianópolis",R$ 2.400.000,105 m²,3,4,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-jurere-florianopolis-105m2-id-2746054712/,venda,apartamento,2024-12-26 00:49:05
"Jurerê Internacional, Florianópolis",R$ 2.345.000,185 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-jurere-internacional-florianopolis-185m2-id-2755148607/,venda,apartamento,2024-12-26 00:49:05
"Ponta das Canas, Florianópolis",R$ 1.050.000,123 m²,3,3,,Avenida Luiz Boiteux Piazza,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-ponta-das-canas-florianopolis-123m2-id-2760374957/,venda,apartamento,2024-12-26 00:49:05
"Coqueiros, Florianópolis",R$ 1.559.919,116 m²,3,4,2,Servidão Apolinário D'Avila,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-spa-com-hidromassagem-coqueiros-florianopolis-116m2-id-2748437305/,venda,apartamento,2024-12-26 00:49:05
